2268 1 335450·444
2268 2 hamid·390
2269 1 335451·443
2269 2 yusuf·2120
2270 1 journals/sigmod/KoksalAD98·3115
2270 2 takanari·3594
2271 1 373631·475
2271 2 henk·2336
2272 1 conf/sigmod/SengarH03·3143
2272 2 claire·3854
2273 1 journals/sigmod/DoanPSB97·4553
2273 2 albano·1938
2274 1 335438·448
2274 2 kucera·3735
2275 1 373638·474
2275 2 krishnan·3132
2276 1 conf/sigmod/Toyama98·2736
2276 2 sema·1049
2277 1 335439·447
2277 2 teubner·4629
2278 1 335436·446
2278 2 kemafor·1908
2279 1 335437·445
2279 2 barber·3079
2280 1 335434·420
2280 2 ghosh·3525
2281 1 conf/sigmod/CareyMN97·3243
2281 2 hyoungdo·1991
2282 1 505049·343
2282 2 danish·111
2283 1 conf/vldb/RamamurthyDS02·3763
2283 2 jorge·3548
2284 1 journals/sigmod/RossNO03·4651
2284 2 rivero·1023
2285 1 journals/sigmod/CampbellEM03·3735
2285 2 altigran·2138
2286 1 conf/sigmod/AcharyaGPR99·4283
2286 2 kraiss·2675
2287 1 conf/vldb/GyssensL97·4853
2287 2 cook·3480
2288 1 conf/vldb/Suciu96a·4812
2288 2 christophe·1648
2289 1 953239·2171
2289 2 wuthrich·3427
2290 1 conf/vldb/LabioYCGW00·4236
2290 2 ganesh·1153
2291 1 335429·424
2291 2 renner·3800
2292 1 335427·422
2292 2 kotov·4590
2293 1 672818·2168
2293 2 chengyu·3953
2294 1 335428·423
2294 2 yong·715
2295 1 672819·1486
2295 2 catalina·3014
2296 1 335426·421
2296 2 serkan·2128
2297 1 335423·427
2297 2 date·3496
2298 1 335424·428
2298 2 dallas·3635
2299 1 335432·418
2299 2 salem·397
2300 1 953240·2173
2300 2 dallan·1010
2301 1 conf/sigmod/LacroixSC98·3558
2301 2 corp·1298
2302 1 335433·419
2302 2 mohan·293
2303 1 335430·417
2303 2 blok·2944
2304 1 conf/vldb/King02·4712
2304 2 mohay·1818
2305 1 journals/vldb/Cobb97·4412
2305 2 nori·275
2306 1 conf/vldb/YangLH03·3154
2306 2 anton·2090
2307 1 journals/sigmod/RossAKSSY00·3231
2307 2 xia·4477
2308 1 953244·2181
2308 2 costa·543
2309 1 953243·2179
2309 2 liko·4596
2310 1 953242·2177
2310 2 yoram·3418
2311 1 953241·2175
2311 2 xie·4189
2312 1 conf/sigmod/BabcockO03·4173
2312 2 corral·420
2313 1 671530·835
2313 2 jukic·3633
2314 1 conf/vldb/AlsabtiRS97·2499
2314 2 kashani·2375
2315 1 335418·430
2315 2 yaqin·1365
2316 1 335419·431
2316 2 shiori·1435
2317 1 335416·429
2317 2 seok·3030
2318 1 conf/vldb/Wang95·3485
2318 2 xin·1168
2319 1 335414·79
2319 2 blow·2996
2320 1 conf/sigmod/MassariPSC95·3791
2320 2 berkel·3391
2321 1 335415·80
2321 2 themis·3372
2322 1 335412·77
2322 2 mahadevan·2119
2323 1 335413·78
2323 2 development·1297
2324 1 335421·425
2324 2 like·2018
2325 1 335422·426
2325 2 maxim·4399
2326 1 journals/sigmod/Hanson99·2740
2326 2 simmen·3834
2327 1 335420·432
2327 2 türker·4004
2328 1 conf/vldb/AdityaBCHNS02·2597
2328 2 fabret·1195
2329 1 conf/sigmod/GunopulosD01·3553
2329 2 ganguly·2590
2330 1 conf/vldb/SreenathS94·4652
2330 2 yalamanchi·3130
2331 1 conf/sigmod/BlottRS96·4855
2331 2 bellosta·2846
2332 1 conf/vldb/GoyalHSS95·2738
2332 2 sena·120
2333 1 conf/sigmod/LeeKOTM00·2886
2333 2 dasu·2029
2334 1 335409·76
2334 2 quass·1011
2335 1 conf/vldb/TamuraK99·4125
2335 2 draper·1106
2336 1 335405·75
2336 2 gebhardt·3697
2337 1 conf/vldb/RezendeH98·4313
2337 2 kalidindi·4135
2338 1 conf/vldb/FankhauserGLMT98·4643
2338 2 hills·2258
2339 1 conf/vldb/HelmerNM03·3605
2339 2 laurynas·4550
2340 1 conf/sigmod/MankuRL99·2770
2340 2 pavani·3324
2341 1 journals/sigmod/SellisV95·4036
2341 2 anuradha·4582
2342 1 conf/sigmod/ZhugeGHW95·3193
2342 2 seng·2794
2343 1 conf/sigmod/Jamil99·4641
2343 2 dave·605
2344 1 505055·344
2344 2 lina·1698
2345 1 conf/vldb/CatozziR95·2429
2345 2 ling·141
2346 1 conf/vldb/WangZ00·4041
2346 2 amorim·4592
2347 1 conf/sigmod/OzdenRSS96·3996
2347 2 elvira·2432
2348 1 672841·2242
2348 2 gio·1848
2349 1 conf/sigmod/ChenGM01·2378
2349 2 dreux·4094
2350 1 672842·2244
2350 2 florence·4589
2351 1 journals/vldb/FiebigHKMNSW02·2787
2351 2 jayanta·3135
2352 1 journals/sigmod/MeltzerC98·4346
2352 2 robin·4077
2353 1 671513·821
2353 2 bayer·3110
2354 1 671512·824
2354 2 wiederhold·1849
2355 1 conf/vldb/FaloutsosJS97·4638
2355 2 xhumari·2427
2356 1 671511·823
2356 2 belussi·3269
2357 1 conf/vldb/Bayer95·3737
2357 2 hamel·4632
2358 1 671510·818
2358 2 herb·3341
2359 1 672840·2186
2359 2 nardi·183
2360 1 671517·825
2360 2 joăo·1200
2361 1 671516·828
2361 2 loeffen·3570
2362 1 671515·827
2362 2 tsotras·1576
2363 1 671514·822
2363 2 lima·208
2364 1 373678·473
2364 2 venky·3253
2365 1 671519·831
2365 2 keogh·1234
2366 1 671518·826
2366 2 assad·4086
2367 1 conf/sigmod/MistryRSR01·4624
2367 2 shurug·3911
2368 1 conf/vldb/ChaudhuriG99·4206
2368 2 assaf·1080
2369 1 journals/tods/PetersO97·4381
2369 2 doherty·827
2370 1 373680·480
2370 2 aulakh·808
2371 1 journals/vldb/AbiteboulCM98·2309
2371 2 tyler·3799
2372 1 conf/sigmod/BettiniWBJ95·4578
2372 2 deppe·3449
2373 1 671520·832
2373 2 palmer·374
2374 1 671524·837
2374 2 york·1879
2375 1 671523·838
2375 2 lily·15
2376 1 671522·830
2376 2 gerard·1678
2377 1 671521·829
2377 2 rajat·3062
2378 1 671528·833
2378 2 hearst·3606
2379 1 journals/sigmod/KarlapalemLS95·2410
2379 2 pramanik·4233
2380 1 671527·834
2380 2 allison·784
2381 1 conf/vldb/PardonA00·2577
2381 2 german·1480
2382 1 671526·839
2382 2 shilpa·4395
2383 1 journals/sigmod/Loeffen94·3222
2383 2 vlachos·4242
2384 1 671525·840
2384 2 pratik·4581
2385 1 conf/vldb/LiC94·4828
2385 2 winslett·1763
2386 1 671529·836
2386 2 holager·3240
2387 1 conf/sigmod/Cohen98·4479
2387 2 felice·1740
2388 1 conf/vldb/GuntzerBK00·3307
2388 2 iosif·1259
2389 1 conf/vldb/RaoR99·3060
2389 2 fèlix·4360
2390 1 conf/vldb/Pogue98·2498
2390 2 özhan·4236
2391 1 journals/sigmod/GroskyFS94·3464
2391 2 victor·38
2392 1 373699·468
2392 2 saïd·1667
2393 1 conf/vldb/PappasC00·2476
2393 2 vladislav·2030
2394 1 373697·477
2394 2 meseck·1156
2395 1 journals/vldb/ChanGR03·4769
2395 2 flickner·3317
2396 1 journals/sigmod/Jonsson03·2421
2396 2 ponnekanti·1563
2397 1 765853·1193
2397 2 masci·778
2398 1 765854·1192
2398 2 ferrari·948
2399 1 conf/vldb/ChakrabartiRS02·2371
2399 2 fakcharoenphol·3101
2400 1 765855·1191
2400 2 roantree·472
2401 1 conf/sigmod/Fegaras98·4492
2401 2 dinkar·3294
2402 1 conf/sigmod/Jagadish94·4250
2402 2 hess·4047
2403 1 journals/sigmod/Ulusoy95·3391
2403 2 flokstra·3402
2404 1 conf/sigmod/OConnellISWABCCLPWW96·4846
2404 2 yufei·1772
2405 1 conf/sigmod/Gray95·3113
2405 2 stathatos·2623
2406 1 conf/sigmod/Chamberlin03·3593
2406 2 wing·4440
2407 1 journals/sigmod/ZobelMR96·3669
2407 2 nodine·658
2408 1 conf/sigmod/ChaudhuriKN03·3571
2408 2 glenn·4554
2409 1 journals/sigmod/LeeC00·3817
2409 2 marron·1037
2410 1 373684·479
2410 2 gschwind·2805
2411 1 journals/sigmod/MeersmanS02·3083
2411 2 debra·554
2412 1 conf/vldb/FlorescuLSY99·2766
2412 2 chirn·3580
2413 1 journals/sigmod/AbererCH02·4094
2413 2 sagiv·4097
2414 1 conf/vldb/SevcikK96·4187
2414 2 ercegovac·788
2415 1 conf/vldb/ConradGJM02·2837
2415 2 sagit·2592
2416 1 765852·1194
2416 2 mihnea·3067
2417 1 conf/sigmod/AshleyFHLNP95·3775
2417 2 cherubini·4335
2418 1 conf/sigmod/PengC03·4352
2418 2 unrau·2244
2419 1 conf/vldb/PapakonstantinouAG96·4699
2419 2 sebastiaan·3005
2420 1 373691·478
2420 2 waas·1579
2421 1 journals/sigmod/Date03·4499
2421 2 teniente·1915
2422 1 conf/vldb/KalusD95·3768
2422 2 blum·4031
2423 1 conf/vldb/GutierrezPST94·3575
2423 2 wesley·1607
2424 1 journals/tods/Subrahmanian94·4675
2424 2 helena·1505
2425 1 673299·1471
2425 2 anisimov·4213
2426 1 227609·1940
2426 2 egenhofer·3399
2427 1 conf/sigmod/Whelan98·2629
2427 2 vieira·4380
2428 1 227605·1939
2428 2 gottfried·1
2429 1 conf/sigmod/GingrasLSPS97·4831
2429 2 ludäscher·27
2430 1 journals/tods/DiaoAFZF03·2385
2430 2 atroun·4194
2431 1 conf/sigmod/JohnsonD03·3406
2431 2 shimichi·1300
2432 1 conf/sigmod/GoldmanW00·4285
2432 2 ambrosetti·3172
2433 1 conf/sigmod/Arpaci-DusseauACHP97·3056
2433 2 taira·1861
2434 1 conf/vldb/Sondag01·2383
2434 2 shimazu·235
2435 1 journals/vldb/WidomS00·3622
2435 2 kanth·311
2436 1 362104·503
2436 2 huang·1132
2437 1 journals/sigmod/Chamberlin03·4284
2437 2 vlahavas·3239
2438 1 362101·504
2438 2 heum·4458
2439 1 conf/vldb/Wadler01·3779
2439 2 subramanian·1316
2440 1 conf/vldb/CliftonFHKLS03·4817
2440 2 betzler·1436
2441 1 journals/tods/MayL02·2800
2441 2 ljiljana·4270
2442 1 conf/sigmod/GangulyGMS96·4424
2442 2 vance·286
2443 1 conf/vldb/KossmannRR02·4729
2443 2 daynès·3772
2444 1 conf/sigmod/DogacTPPLKTK02·2442
2444 2 kenneth·396
2445 1 conf/vldb/JiangWL03·3088
2445 2 renato·1898
2446 1 conf/vldb/LuTD95·2883
2446 2 buer·1928
2447 1 journals/vldb/BernsteinIR03·2947
2447 2 lijing·1934
2448 1 conf/sigmod/Bonnet02·3623
2448 2 seth·637
2449 1 227624·1942
2449 2 milind·1160
2450 1 journals/sigmod/RamDD99·3166
2450 2 pfoser·3154
2451 1 journals/sigmod/YanG95·3015
2451 2 bufi·226
2452 1 journals/sigmod/BarbaraCJW01·4866
2452 2 cosley·4533
2453 1 conf/sigmod/TatarinovVBSSZ02·3371
2453 2 kwon·717
2454 1 conf/vldb/SatheS01·4615
2454 2 kwok·4514
2455 1 journals/sigmod/McHughW97·4241
2455 2 dikenelli·1990
2456 1 conf/sigmod/Smith01·4532
2456 2 brunie·3751
2457 1 conf/vldb/Sterling98·2489
2457 2 lueder·3692
2458 1 765806·1204
2458 2 burcea·4328
2459 1 765803·1205
2459 2 goh·1467
2460 1 765804·1206
2460 2 zirintsis·2657
2461 1 765805·1203
2461 2 avishai·858
2462 1 227612·1941
2462 2 miron·2520
2463 1 conf/vldb/JagadishKMPSS98·3994
2463 2 brigitta·3630
2464 1 conf/sigmod/StoltePAG03·3882
2464 2 gunter·192
2465 1 conf/sigmod/GehrkeKS01·4745
2465 2 brigitte·3466
2466 1 conf/vldb/KemperKW99·2531
2466 2 bohrer·3280
2467 1 conf/vldb/AnciauxBBPV01·3402
2467 2 kerry·3791
2468 1 journals/sigmod/Jagadish01·2398
2468 2 wijsen·578
2469 1 conf/vldb/WiesnerK01·3930
2469 2 ambite·758
2470 1 journals/sigmod/Jagadish00·3955
2470 2 sanasam·4017
2471 1 journals/tods/Chomicki95·3032
2471 2 benedikt·3937
2472 1 333616·94
2472 2 pozzi·586
2473 1 333613·89
2473 2 andrea·3662
2474 1 333612·90
2474 2 velikhov·33
2475 1 362140·458
2475 2 sanchez·513
2476 1 333615·91
2476 2 andree·3780
2477 1 333614·92
2477 2 pal·176
2478 1 journals/sigmod/DemersGRTY03·2825
2478 2 soloviev·4600
2479 1 conf/vldb/TorloneA03·2898
2479 2 andrei·3068
2480 1 333611·87
2480 2 pan·4492
2481 1 333610·88
2481 2 kandemir·2464
2482 1 362138·457
2482 2 leutenegger·1528
2483 1 362137·460
2483 2 pat·1379
2484 1 362136·459
2484 2 hacigümüs·4515
2485 1 journals/vldb/ScheuermannWZ98·4580
2485 2 relihan·3741
2486 1 journals/sigmod/SouzaS99·2675
2486 2 tygar·2215
2487 1 journals/vldb/KraissW98·2797
2487 2 hamidzadeh·3424
2488 1 conf/vldb/ChawatheCY94·3919
2488 2 olteanu·2428
2489 1 journals/vldb/Ozsu03·2771
2489 2 list·2397
2490 1 conf/sigmod/ReissK03·2543
2490 2 andrey·3136
2491 1 333609·85
2491 2 campbell·2222
2492 1 conf/sigmod/LahiriG01·4472
2492 2 andrew·443
2493 1 333608·86
2493 2 despina·3715
2494 1 conf/vldb/Chawathe99·4440
2494 2 zwilling·3479
2495 1 journals/tods/Galindo-LegariaR97·3207
2495 2 evan·2814
2496 1 journals/sigmod/ClementLGMK97·2494
2496 2 koizumi·2965
2497 1 conf/sigmod/PapadopoulosM98·4627
2497 2 lise·1084
2498 1 journals/sigmod/SalgadoE03·2555
2498 2 kalogeraki·4090
2499 1 conf/sigmod/BerensonBGMOO95·4434
2499 2 santos·2266
2500 1 conf/sigmod/ChaudhuriG96·2719
2500 2 aref·3406
2501 1 362142·463
2501 2 ghosal·4392
2502 1 conf/sigmod/LlirbatFS97·2890
2502 2 kölsch·2667
2503 1 conf/vldb/KornackerB95·3064
2503 2 young·1265
2504 1 journals/sigmod/LometBCLN98·4735
2504 2 cormode·4385
2505 1 conf/sigmod/ZhouR02·2651
2505 2 sylvain·510
2506 1 conf/sigmod/WattezCBFF00·3857
2506 2 rashid·1594
2507 1 journals/tods/CiacciaTZ96·3397
2507 2 rothman·2760
2508 1 344843·486
2508 2 skowronek·3515
2509 1 conf/sigmod/IpeirotisGS01·2607
2509 2 müller·1349
2510 1 conf/sigmod/RaoR00·4845
2510 2 dünzinger·1853
2511 1 conf/sigmod/JajodiaSSB97·4597
2511 2 aidong·2211
2512 1 conf/vldb/RossS97·4048
2512 2 sitaram·3295
2513 1 journals/sigmod/FreemanG96·3831
2513 2 sistla·159
2514 1 conf/sigmod/ColbyGLMT96·2475
2514 2 gavin·4378
2515 1 conf/sigmod/GionisGK01·2370
2515 2 kimball·3360
2516 1 conf/sigmod/HuangSW94·3856
2516 2 cranor·2054
2517 1 conf/sigmod/Ellison95·4305
2517 2 bruce·398
2518 1 conf/sigmod/Cohen98a·3413
2518 2 kappel·962
2519 1 conf/vldb/MeccaCM01·3853
2519 2 arge·2202
2520 1 journals/sigmod/CasatiDS00·3921
2520 2 alberto·972
2521 1 344839·485
2521 2 witt·2841
2522 1 conf/vldb/KeimH99·2520
2522 2 stierl·195
2523 1 conf/sigmod/WhiteD94·3383
2523 2 schwarz·979
2524 1 conf/vldb/SeligmanBNSW95·4730
2524 2 barclay·1541
2525 1 journals/vldb/HuangDT99·2563
2525 2 ailleret·2254
2526 1 conf/sigmod/CasatiS01·3750
2526 2 sripada·3545
2527 1 journals/tods/FegarasM00·2841
2527 2 iwerks·4555
2528 1 conf/sigmod/WhiteD95·4418
2528 2 nikolaos·2610
2529 1 journals/tods/ChoG03·4185
2529 2 leonardo·3169
2530 1 conf/vldb/MatthesS94·3766
2530 2 chengkai·3916
2531 1 journals/sigmod/CherniakV03·3907
2531 2 kanza·4227
2532 1 journals/vldb/MaedcheMS03·2623
2532 2 mihaila·2811
2533 1 journals/sigmod/Darwen96·2454
2533 2 dadabhai·4673
2534 1 journals/sigmod/MusickM98·2689
2534 2 sugata·4391
2535 1 344825·483
2535 2 pirahesh·391
2536 1 344828·484
2536 2 qingshan·1016
2537 1 344822·482
2537 2 koch·2439
2538 1 conf/sigmod/ConsensM94·3265
2538 2 wade·1278
2539 1 journals/sigmod/LeeF01·3923
2539 2 wilburt·332
2540 1 conf/sigmod/Nori00·3494
2540 2 ching·1404
2541 1 344820·481
2541 2 jahnke·2528
2542 1 journals/sigmod/HasanMV96·2912
2542 2 yilmaz·3190
2543 1 journals/sigmod/Segev95·4458
2543 2 sapino·874
2544 1 conf/vldb/JagadishMN99·4677
2544 2 grohe·2449
2545 1 conf/sigmod/Brown99·2858
2545 2 brannon·2118
2546 1 journals/sigmod/Segev94·4169
2546 2 mannila·3728
2547 1 journals/sigmod/SycaraKWL99·2869
2547 2 xue·4231
2548 1 344819·496
2548 2 lipka·1955
2549 1 conf/vldb/ArunJ98·2661
2549 2 vasilevsky·2389
2550 1 344815·495
2550 2 ismailcem·4234
2551 1 journals/sigmod/BaaderJN97·3990
2551 2 dürig·4349
2552 1 conf/vldb/DongHLPW01·3672
2552 2 reich·88
2553 1 conf/vldb/Kuhn03·4196
2553 2 paolino·1738
2554 1 conf/sigmod/RundensteinerKRCJM96·2658
2554 2 weipeng·3256
2555 1 conf/vldb/MengLLA03·4167
2555 2 milliner·3227
2556 1 conf/vldb/BouguettayaEMO01·3272
2556 2 pei·503
2557 1 journals/sigmod/Roussopoulos98·2673
2557 2 kofi·4449
2558 1 journals/tods/YanG99·3140
2558 2 orlandic·2165
2559 1 conf/vldb/SantiniG02·2844
2559 2 williams·2634
2560 1 344808·494
2560 2 muralidhar·428
2561 1 344803·493
2561 2 naphtali·2379
2562 1 conf/sigmod/Eaton98·2927
2562 2 krämer·2770
2563 1 conf/sigmod/HwangLYMMGCSS94·3715
2563 2 per·850
2564 1 journals/tods/YanG94·4171
2564 2 paparizos·2860
2565 1 conf/vldb/Brin95·4541
2565 2 arie·106
2566 1 conf/vldb/ShahDR03·4727
2566 2 rudolf·3109
2567 1 261131·1856
2567 2 oscar·2772
2568 1 conf/sigmod/RafieiM97·2395
2568 2 botev·3971
2569 1 conf/vldb/TsurAADKW01·2782
2569 2 meziou·4323
2570 1 conf/vldb/GilbertKMS02·3075
2570 2 ronny·4407
2571 1 245903·1895
2571 2 theodore·1764
2572 1 conf/sigmod/Bayardo98·4702
2572 2 tannen·1538
2573 1 245905·1898
2573 2 theodora·1439
2574 1 245906·1897
2574 2 mula·1680
2575 1 245907·1909
2575 2 xiaodong·2579
2576 1 journals/sigmod/MotroA03·2491
2576 2 nemeth·2546
2577 1 245908·1910
2577 2 molesky·3413
2578 1 245909·1907
2578 2 vanja·1621
2579 1 conf/vldb/GilbertKMS01·3783
2579 2 aris·2156
2580 1 conf/vldb/CeriM03·3082
2580 2 troels·4042
2581 1 conf/vldb/HuntAI01·2648
2581 2 sidhar·3197
2582 1 245900·1901
2582 2 spintzik·4051
2583 1 245901·1896
2583 2 spaccapietra·669
2584 1 conf/sigmod/ZhouLP99·3301
2584 2 anastassia·2347
2585 1 conf/sigmod/GriffinH97·2298
2585 2 truong·2766
2586 1 673295·1467
2586 2 arasu·3887
2587 1 journals/sigmod/FifeG03·4508
2587 2 koen·4588
2588 1 673296·1466
2588 2 guo·3695
2589 1 673297·1469
2589 2 morimoto·1057
2590 1 673298·1468
2590 2 guy·1100
2591 1 conf/sigmod/Chaudhuri97·2963
2591 2 neukomm·4245
2592 1 673294·1480
2592 2 mondal·1546
2593 1 conf/sigmod/LakshmananNHP99·4139
2593 2 hwan·909
2594 1 conf/vldb/Spaccapietra94·4030
2594 2 terence·435
2595 1 261125·1858
2595 2 arjen·2012
2596 1 journals/sigmod/BarbaraBFLS94·3592
2596 2 tian·1325
2597 1 261126·1855
2597 2 gaede·2731
2598 1 conf/sigmod/Pruscino03·4104
2598 2 peer·1192
2599 1 journals/sigmod/Alonso94·4276
2599 2 seshadri·66
2600 1 journals/sigmod/KannanKIK03·4501
2600 2 gilbert·2941
2601 1 journals/sigmod/Alonso95·3308
2601 2 duschka·3714
2602 1 conf/sigmod/AdelbergGW97·4605
2602 2 helmut·1851
2603 1 conf/vldb/GotoK02·4287
2603 2 vijayalakshmi·4293
2604 1 conf/vldb/Sheth96·2328
2604 2 thuraisingham·1409
2605 1 conf/sigmod/GeorgeH97·3767
2605 2 nanopoulos·2801
2606 1 journals/sigmod/SlivinskasJS02·4123
2606 2 jianchang·3061
2607 1 503100·340
2607 2 giretti·2392
2608 1 503102·338
2608 2 detlef·4630
2609 1 503101·337
2609 2 heribert·3820
2610 1 conf/vldb/ChakrabartiSD98·2507
2610 2 schrader·1007
2611 1 journals/sigmod/RosenthalS99·4338
2611 2 dunlop·499
2612 1 conf/vldb/MedianoCD94·3612
2612 2 rühl·2553
2613 1 conf/sigmod/Ramanan02·3218
2613 2 kalinichenko·4239
2614 1 conf/sigmod/AnnamalaiCD00·4857
2614 2 ngoc·2319
2615 1 conf/sigmod/PonnekantiK00·3121
2615 2 roland·2308
2616 1 journals/sigmod/Camps96·2347
2616 2 khivesera·2544
2617 1 conf/sigmod/MaheshwariL97·3511
2617 2 motik·4075
2618 1 conf/vldb/ShegalovWBL02·4863
2618 2 themistoklis·1616
2619 1 journals/sigmod/Mendelzon00·4371
2619 2 pucci·1457
2620 1 conf/sigmod/AndersonAF98·2778
2620 2 schleimer·3980
2621 1 journals/sigmod/AbiteboulH95·3777
2621 2 arne·2668
2622 1 conf/sigmod/AndersonBKW98·2472
2622 2 lalk·3113
2623 1 journals/sigmod/RossHLW01·3241
2623 2 theodoridis·422
2624 1 journals/tods/LiuDL02·4562
2624 2 davison·3272
2625 1 conf/sigmod/Rodriguez-Martinez00·2325
2625 2 arnd·2345
2626 1 conf/vldb/KochBG03·3772
2626 2 diwan·2635
2627 1 conf/vldb/AmmannJR95·4023
2627 2 pfeifle·3957
2628 1 381870·375
2628 2 mirbel·2933
2629 1 381876·377
2629 2 imieliński·1888
2630 1 conf/sigmod/AbiteboulCM95·4834
2630 2 pin·1117
2631 1 381873·376
2631 2 laurent·2185
2632 1 journals/sigmod/Mendelzon98·2566
2632 2 morishita·1059
2633 1 381879·379
2633 2 kietz·2491
2634 1 381878·378
2634 2 arvola·822
2635 1 journals/sigmod/Bernstein98·2968
2635 2 lukas·3850
2636 1 journals/vldb/TenienteO95·3991
2636 2 arno·1196
2637 1 journals/sigmod/CatarciC96·4433
2637 2 matthew·268
2638 1 conf/sigmod/IoannidisP95·4648
2638 2 männistö·1715
2639 1 conf/vldb/Taylor00·3365
2639 2 malkemus·3835
2640 1 conf/vldb/Johnson99·2387
2640 2 matthes·848
2641 1 conf/sigmod/ZouS96·2432
2641 2 menzo·2945
2642 1 conf/vldb/DattaDTVRF01·2815
2642 2 gamache·3366
2643 1 381860·373
2643 2 nebojsa·3743
2644 1 journals/tods/CaldersNW02·4248
2644 2 laks·250
2645 1 journals/sigmod/BergamaschiCV99·3656
2645 2 mulà·4312
2646 1 569785·534
2646 2 achyutuni·3837
2647 1 conf/sigmod/Gettys95·2470
2647 2 kemper·153
2648 1 conf/vldb/Korth95·3069
2648 2 márcio·539
2649 1 381868·374
2649 2 pietro·2395
2650 1 569784·535
2650 2 lubor·2100
2651 1 conf/vldb/KriegelPS00·3913
2651 2 nauman·803
2652 1 conf/sigmod/ChenJDTW00·4649
2652 2 santucci·1165
2653 1 journals/vldb/FungKL03·2659
2653 2 ahmed·1664
2654 1 conf/sigmod/TsurUACMNR98·3180
2654 2 junghwan·1580
2655 1 conf/sigmod/BrinMUT97·3796
2655 2 efstratios·1832
2656 1 381890·384
2656 2 hacigümüş·2025
2657 1 conf/vldb/BohannonFHRRS02·3610
2657 2 phillippe·46
2658 1 conf/vldb/BaulierBGJGKKMMNNRSS98·2642
2658 2 arjan·2661
2659 1 381893·323
2659 2 chromek·4610
2660 1 381892·324
2660 2 mehmet·130
2661 1 conf/vldb/LiuJ02·2473
2661 2 jimeng·4087
2662 1 950485·2255
2662 2 kimberly·8
2663 1 381897·321
2663 2 bennet·2328
2664 1 950484·2273
2664 2 ramya·3443
2665 1 950487·2251
2665 2 pedro·1128
2666 1 381895·322
2666 2 marisa·2757
2667 1 950486·2253
2667 2 chaitanya·2652
2668 1 conf/vldb/AggarwalY02·2492
2668 2 convey·3879
2669 1 journals/tods/Jimenez-PerisPAK03·2856
2669 2 lang·1257
2670 1 950483·2275
2670 2 kanjamala·1693
2671 1 381899·328
2671 2 lane·3081
2672 1 950482·2277
2672 2 hwee·3587
2673 1 conf/sigmod/DarEGP98·3034
2673 2 hanson·1681
2674 1 conf/sigmod/HinneburgK99·3319
2674 2 fynn·3703
2675 1 950488·2249
2675 2 schubert·3958
2676 1 conf/vldb/SistlaYH94·3462
2676 2 walt·302
2677 1 conf/vldb/GolabO03·4397
2677 2 vijaykrishnan·2462
2678 1 journals/vldb/LiangOY00·4323
2678 2 santini·4325
2679 1 274461·1762
2679 2 tien·3818
2680 1 journals/vldb/KamelWS94·4696
2680 2 obrst·647
2681 1 950490·2263
2681 2 caprini·4601
2682 1 232628·1944
2682 2 kokkotos·3370
2683 1 381882·381
2683 2 manolis·451
2684 1 conf/vldb/SteenhagenABB94·4199
2684 2 chien·1171
2685 1 381881·380
2685 2 beigel·3761
2686 1 journals/vldb/ClaussenKKW00·3980
2686 2 jessica·2046
2687 1 381886·382
2687 2 bouguettaya·12
2688 1 journals/vldb/ApersCS02·3359
2688 2 jadir·1700
2689 1 950492·2259
2689 2 chiew·1778
2690 1 conf/sigmod/ChaudhuriMN98·2812
2690 2 alsabti·2617
2691 1 conf/sigmod/PaparizosACJLNPSWWY03·4115
2691 2 cilia·1331
2692 1 232622·1943
2692 2 babis·464
2693 1 950491·2261
2693 2 vonk·4008
2694 1 conf/sigmod/ChaudhuriMN99·2511
2694 2 castelli·1475
2695 1 381889·383
2695 2 payne·2431
2696 1 757417·1062
2696 2 batory·3540
2697 1 950494·2169
2697 2 dongqing·2062
2698 1 757416·1057
2698 2 culler·3666
2699 1 950493·2257
2699 2 constantopoulos·1930
2700 1 671498·805
2700 2 goethals·2142
2701 1 777002·2067
2701 2 duane·1950
2702 1 671497·806
2702 2 helen·1028
2703 1 777001·2068
2703 2 gerla·4095
2704 1 671496·807
2704 2 geppert·3308
2705 1 777000·2065
2705 2 zoltan·1841
2706 1 conf/vldb/ShahRS02·3895
2706 2 catozzi·3019
2707 1 671495·808
2707 2 lawrence·1470
2708 1 777004·2069
2708 2 lapis·389
2709 1 journals/sigmod/GerlaX03·2332
2709 2 märtens·2410
2710 1 671499·812
2710 2 mapelli·4591
2711 1 777003·2070
2711 2 girolami·4511
2712 1 journals/sigmod/CabreraLM01·4289
2712 2 muth·2529
2713 1 journals/sigmod/FernandezFLS97·2303
2713 2 wang·864
2714 1 conf/vldb/Sarawagi00·3198
2714 2 kadiyska·1777
2715 1 conf/vldb/Sarawagi02·4102
2715 2 kennedy·58
2716 1 conf/sigmod/MaddenSHR02·2910
2716 2 wand·440
2717 1 journals/vldb/CatarciSC97·4414
2717 2 stanford·3951
2718 1 journals/sigmod/SchlageterBHMSW95·2521
2718 2 srihari·4073
2719 1 journals/sigmod/Ozsu03a·2965
2719 2 schäfer·4088
2720 1 journals/sigmod/OrlandicLS02·3226
2720 2 cecilia·917
2721 1 conf/vldb/Norvag99·2399
2721 2 mckenna·2761
2722 1 journals/sigmod/SilberschatzSU96·4736
2722 2 komondoor·931
2723 1 journals/sigmod/BernsteinHP00·3904
2723 2 steenhagen·3274
2724 1 conf/sigmod/RajagopalanML98·3619
2724 2 hinneburg·290
2725 1 conf/vldb/KeidlSSK02·4700
2725 2 lars·2201
